Nombre_pieces,Prix,Adresse,Image_url
2.0,300000.0,Almadies,https://images.coinafrique.com/thumb_5269484_uploaded_image1_1744013896.jpg
2.0,65000000.0,Almadies,https://images.coinafrique.com/thumb_5269059_uploaded_image1_1743974472.jpg
8.0,550000.0,Dakar Plateau,https://images.coinafrique.com/thumb_5310510_uploaded_image1_1746307275.jpg
2.0,200000.0,Ngor,https://images.coinafrique.com/thumb_5264303_uploaded_image1_1743713314.jpg
3.0,400000.0,Almadies,https://images.coinafrique.com/thumb_5271057_uploaded_image1_1744069783.jpg
3.0,,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5310219_uploaded_image1_1746289172.jpg
3.0,400000.0,Yoff,https://images.coinafrique.com/thumb_5268413_uploaded_image1_1743947503.jpg
2.0,259000.0,Almadies,https://images.coinafrique.com/thumb_5268408_uploaded_image1_1743947251.jpg
3.0,300000.0,Yoff,https://images.coinafrique.com/thumb_5268403_uploaded_image1_1743946765.jpg
4.0,150000.0,Rufisque,https://images.coinafrique.com/thumb_5310025_uploaded_image1_1746280398.jpg
3.0,150000.0,Mbao,https://images.coinafrique.com/thumb_5309955_uploaded_image1_1746277321.jpg
4.0,38000000.0,Dakar,https://images.coinafrique.com/thumb_5308992_uploaded_image1_1746217527.jpg
3.0,400000.0,Almadies,https://images.coinafrique.com/thumb_5308933_uploaded_image1_1746215246.jpg
2.0,60000000.0,Point E,https://images.coinafrique.com/thumb_5308781_uploaded_image1_1746210598.jpg
4.0,135000000.0,Point E,https://images.coinafrique.com/thumb_5263758_uploaded_image1_1743694711.jpg
4.0,700000.0,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5308201_uploaded_image1_1746188007.jpg
3.0,425000.0,Sicap Liberté,https://images.coinafrique.com/thumb_5308181_uploaded_image1_1746187340.jpg
3.0,350000.0,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5307372_uploaded_image1_1746140386.jpg
4.0,38000000.0,Dakar,https://images.coinafrique.com/thumb_5307002_uploaded_image1_1746124042.jpg
3.0,,Ngor,https://images.coinafrique.com/thumb_5306960_uploaded_image1_1746121106.jpg
3.0,270000.0,Dakar,https://images.coinafrique.com/thumb_5306928_uploaded_image1_1746119194.jpg
3.0,49000000.0,Dakar,https://images.coinafrique.com/thumb_5306888_uploaded_image1_1746118564.jpg
5.0,650000.0,Fann,https://images.coinafrique.com/thumb_5261795_uploaded_image1_1743602165.jpg
4.0,450000.0,Ngor,https://images.coinafrique.com/thumb_5261788_uploaded_image1_1743601682.jpg
5.0,115000000.0,Dakar,https://images.coinafrique.com/thumb_5306768_uploaded_image1_1746114029.jpg
4.0,2500000.0,Fann,https://images.coinafrique.com/thumb_5261702_uploaded_image1_1743599455.jpg
3.0,100000.0,Mariste,https://images.coinafrique.com/thumb_5306505_uploaded_image1_1746100088.jpg
2.0,200000.0,Sicap Liberté,https://images.coinafrique.com/thumb_5306397_uploaded_image1_1746096669.jpg
4.0,650000.0,Yoff,https://images.coinafrique.com/thumb_5306270_uploaded_image1_1746092332.jpg
4.0,1200000.0,Almadies,https://images.coinafrique.com/thumb_5267839_uploaded_image1_1743896359.jpg
4.0,80000.0,Almadies,https://images.coinafrique.com/thumb_5267827_uploaded_image1_1743895125.jpg
3.0,500000.0,Almadies,https://images.coinafrique.com/thumb_5298700_uploaded_image1_1745613350.jpg
4.0,600000.0,Almadies,https://images.coinafrique.com/thumb_5260243_uploaded_image1_1743523564.jpg
3.0,220000.0,Patte d'oie,https://images.coinafrique.com/thumb_5304955_uploaded_image1_1746016965.jpg
3.0,50000000.0,Mbour,https://images.coinafrique.com/thumb_5266937_uploaded_image1_1743854611.jpg
2.0,225000.0,Patte d'oie,https://images.coinafrique.com/thumb_5263377_uploaded_image1_1743680463.jpg
4.0,1200000.0,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5304909_uploaded_image1_1746014939.jpg
4.0,1500000.0,Almadies,https://images.coinafrique.com/thumb_5263328_uploaded_image1_1743679068.jpg
6.0,120000000.0,Yoff,https://images.coinafrique.com/thumb_5304896_uploaded_image1_1746014453.jpg
3.0,250000.0,Patte d'oie,https://images.coinafrique.com/thumb_5263114_uploaded_image1_1743673013.jpg
,350000.0,Ouakam,https://images.coinafrique.com/thumb_5304104_uploaded_image1_1745962030.jpg
4.0,130000000.0,Guediawaye,https://images.coinafrique.com/thumb_5303947_uploaded_image1_1745951523.jpg
3.0,300000.0,Grand Yoff,https://images.coinafrique.com/thumb_5262174_uploaded_image1_1743615003.jpg
2.0,200000.0,Grand Yoff,https://images.coinafrique.com/thumb_5262148_uploaded_image1_1743613955.jpg
4.0,250000.0,Rufisque,https://images.coinafrique.com/thumb_5303653_uploaded_image1_1745940349.jpg
3.0,300000.0,Sacré-Coeur,https://images.coinafrique.com/thumb_5303598_uploaded_image1_1745937958.jpg
4.0,1300000.0,Dakar Plateau,https://images.coinafrique.com/thumb_5303546_uploaded_image1_1745935297.jpg
2.0,375000.0,Mamelles,https://images.coinafrique.com/thumb_5265393_uploaded_image1_1743772774.jpg
4.0,850000.0,Sacré-Coeur,https://images.coinafrique.com/thumb_5265367_uploaded_image1_1743771963.jpg
8.0,45000.0,Mamelles,https://images.coinafrique.com/thumb_5303452_uploaded_image1_1745932465.jpg
3.0,225000.0,Mariste,https://images.coinafrique.com/thumb_5302792_uploaded_image1_1745912901.jpg
4.0,200000.0,Almadies 2,https://images.coinafrique.com/thumb_5260054_uploaded_image1_1743515924.jpg
2.0,362600.0,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5302250_uploaded_image1_1745864214.jpg
2.0,210000.0,Sicap Liberté,https://images.coinafrique.com/thumb_5294794_uploaded_image1_1745423622.jpg
3.0,275000.0,Mamelles,https://images.coinafrique.com/thumb_5301777_uploaded_image1_1745843607.jpg
2.0,80000.0,Almadies 2,https://images.coinafrique.com/thumb_5301487_uploaded_image1_1745834633.jpg
3.0,400000.0,Almadies,https://images.coinafrique.com/thumb_5301036_uploaded_image1_1745788551.jpg
4.0,325000.0,Ouakam,https://images.coinafrique.com/thumb_5300840_uploaded_image1_1745777167.jpg
4.0,17000000.0,Mbao,https://images.coinafrique.com/thumb_5300341_uploaded_image1_1745746028.jpg
4.0,500000.0,Sicap foire,https://images.coinafrique.com/thumb_5260844_uploaded_image1_1743550951.jpg
4.0,1300000.0,Point E,https://images.coinafrique.com/thumb_5260689_uploaded_image1_1743543706.jpg
2.0,190000.0,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5299710_uploaded_image1_1745683743.jpg
3.0,550000.0,Ouakam,https://images.coinafrique.com/thumb_5254822_uploaded_image1_1743165866.jpg
4.0,600000.0,Mamelles,https://images.coinafrique.com/thumb_5299623_uploaded_image1_1745676693.jpg
3.0,150000.0,Sicap foire,https://images.coinafrique.com/thumb_5299546_uploaded_image1_1745672867.jpg
3.0,71500000.0,Ouest Foire,https://images.coinafrique.com/thumb_5256773_uploaded_image1_1743290238.jpg
2.0,500000.0,Point E,https://images.coinafrique.com/thumb_5298464_uploaded_image1_1745601398.jpg
4.0,180000000.0,Almadies,https://images.coinafrique.com/thumb_5253585_uploaded_image1_1743087063.jpg
2.0,310000.0,Mamelles,https://images.coinafrique.com/thumb_5275620_uploaded_image1_1744296967.jpg
3.0,250000.0,Ouest Foire,https://images.coinafrique.com/thumb_5253257_uploaded_image1_1743074764.jpg
4.0,450000.0,Mariste,https://images.coinafrique.com/thumb_5253230_uploaded_image1_1743074037.jpg
4.0,350000.0,Ngor,https://images.coinafrique.com/thumb_5253202_uploaded_image1_1743073022.jpg
4.0,650000.0,Dakar,https://images.coinafrique.com/thumb_5297928_uploaded_image1_1745581053.jpg
5.0,1150000.0,Sacré-Coeur,https://images.coinafrique.com/thumb_5265089_uploaded_image1_1743761135.jpg
5.0,1300000.0,Yoff,https://images.coinafrique.com/thumb_5265055_uploaded_image1_1743760136.jpg
5.0,2000000.0,Yoff,https://images.coinafrique.com/thumb_5265032_uploaded_image1_1743759490.jpg
3.0,71900000.0,Mamelles,https://images.coinafrique.com/thumb_5274961_uploaded_image1_1744270557.jpg
2.0,400000.0,Mamelles,https://images.coinafrique.com/thumb_5297543_uploaded_image1_1745565385.jpg
4.0,600000.0,Dakar,https://images.coinafrique.com/thumb_5297024_uploaded_image1_1745525332.jpg
4.0,360000.0,Mamelles,https://images.coinafrique.com/thumb_5296910_uploaded_image1_1745521246.jpg
7.0,500000.0,Ngor,https://images.coinafrique.com/thumb_5296380_uploaded_image1_1745498708.jpg
7.0,275000.0,Ngor,https://images.coinafrique.com/thumb_5296339_uploaded_image1_1745497650.jpg
3.0,50000.0,Point E,https://images.coinafrique.com/thumb_5296185_uploaded_image1_1745493841.jpg
3.0,150000.0,Almadies 2,https://images.coinafrique.com/thumb_5296171_uploaded_image1_1745493263.jpg
3.0,300000.0,Medina,https://images.coinafrique.com/thumb_5296155_uploaded_image1_1745492942.jpg
4.0,350000.0,Parcelle Assainies,https://images.coinafrique.com/thumb_5296146_uploaded_image1_1745492567.jpg
2.0,40000.0,Mariste,https://images.coinafrique.com/thumb_5256760_uploaded_image1_1743289456.jpg
4.0,180000000.0,Point E,https://images.coinafrique.com/thumb_5256714_uploaded_image1_1743286639.jpg
3.0,33000000.0,Dakar,https://images.coinafrique.com/thumb_5250594_uploaded_image1_1742933161.jpg
2.0,130000.0,Dakar,https://images.coinafrique.com/thumb_5295299_uploaded_image1_1745442740.jpg
2.0,165000.0,Mariste,https://images.coinafrique.com/thumb_5294267_uploaded_image1_1745409253.jpg
4.0,900000.0,Mamelles,https://images.coinafrique.com/thumb_5294001_uploaded_image1_1745402912.jpg
3.0,1200000.0,Dakar Plateau,https://images.coinafrique.com/thumb_5253023_uploaded_image1_1743066995.jpg
4.0,150000000.0,Dakar,https://images.coinafrique.com/thumb_5248906_uploaded_image1_1742844527.jpg
4.0,120000000.0,Ngor,https://images.coinafrique.com/thumb_5248861_uploaded_image1_1742841856.jpg
2.0,180000.0,Yoff,https://images.coinafrique.com/thumb_5293246_uploaded_image1_1745347936.jpg
5.0,200000.0,Almadies 2,https://images.coinafrique.com/thumb_5248981_uploaded_image1_1742847692.jpg
,35000000.0,Damel,https://images.coinafrique.com/thumb_5246948_uploaded_image1_1742751315.53.jpeg
2.0,150000.0,Dakar,https://images.coinafrique.com/thumb_5292911_uploaded_image1_1745333352.jpg
4.0,450000.0,Almadies,https://images.coinafrique.com/thumb_5248130_uploaded_image1_1742814598.jpg
4.0,850000.0,Sicap Liberté,https://images.coinafrique.com/thumb_5248104_uploaded_image1_1742814087.jpg
4.0,1300000.0,Point E,https://images.coinafrique.com/thumb_5251544_uploaded_image1_1742989630.jpg
4.0,150000.0,Rufisque,https://images.coinafrique.com/thumb_5292409_uploaded_image1_1745311595.jpg
3.0,150000.0,Rufisque,https://images.coinafrique.com/thumb_5292403_uploaded_image1_1745311390.jpg
4.0,600000.0,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5247019_uploaded_image1_1742754534.jpg
3.0,399000.0,Almadies,https://images.coinafrique.com/thumb_5291766_uploaded_image1_1745267094.jpg
3.0,700000.0,Ouakam,https://images.coinafrique.com/thumb_5246969_uploaded_image1_1742752735.jpg
5.0,500000.0,Ouakam,https://images.coinafrique.com/thumb_5246955_uploaded_image1_1742751715.jpg
4.0,494400.0,Dakar,https://images.coinafrique.com/thumb_5246944_uploaded_image1_1742751079.jpg
3.0,120000.0,Rufisque,https://images.coinafrique.com/thumb_5291092_uploaded_image1_1745233693.jpg
3.0,325000.0,Sicap Liberté,https://images.coinafrique.com/thumb_5291009_uploaded_image1_1745228015.jpg
,,Point E,https://images.coinafrique.com/thumb_5290715_uploaded_image1_1745198575.jpg
2.0,200000.0,Yoff,https://images.coinafrique.com/thumb_5249159_uploaded_image1_1742856550.jpg
3.0,350000.0,Ngor,https://images.coinafrique.com/thumb_5248799_uploaded_image1_1742838742.jpg
3.0,400000.0,Ngor,https://images.coinafrique.com/thumb_5248583_uploaded_image1_1742830763.jpg
4.0,600000.0,Almadies,https://images.coinafrique.com/thumb_5248572_uploaded_image1_1742830427.jpg
3.0,550000.0,Ngor,https://images.coinafrique.com/thumb_5248569_uploaded_image1_1742830264.jpg
3.0,260000000.0,Dakar Plateau,https://images.coinafrique.com/thumb_5248456_uploaded_image1_1742825326.jpg
4.0,900000.0,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5248335_uploaded_image1_1742820751.jpg
4.0,200000.0,Keur Massar,https://images.coinafrique.com/thumb_5248064_uploaded_image1_1742813061.jpg
4.0,1400000.0,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5247858_uploaded_image1_1742808095.jpg
3.0,400000.0,Mamelles,https://images.coinafrique.com/thumb_5243982_uploaded_image1_1742572812.jpg
4.0,800000.0,Mamelles,https://images.coinafrique.com/thumb_5243963_uploaded_image1_1742572254.jpg
3.0,600000.0,Ngor,https://images.coinafrique.com/thumb_5243935_uploaded_image1_1742570879.jpg
4.0,400000.0,Ngor,https://images.coinafrique.com/thumb_5243921_uploaded_image1_1742569971.jpg
4.0,900000.0,Dakar,https://images.coinafrique.com/thumb_5243891_uploaded_image1_1742568894.jpg
3.0,140000.0,Keur Massar,https://images.coinafrique.com/thumb_5270270_uploaded_image1_1744041132.jpg
3.0,60000000.0,Ouakam,https://images.coinafrique.com/thumb_5243799_uploaded_image1_1742564831.jpg
4.0,175000.0,Mbao,https://images.coinafrique.com/thumb_5289347_uploaded_image1_1745077217.jpg
4.0,850000.0,Dakar,https://images.coinafrique.com/thumb_5250267_uploaded_image1_1742913822.jpg
5.0,1200000.0,Almadies,https://images.coinafrique.com/thumb_5243638_uploaded_image1_1742559180.jpg
4.0,350000.0,Dakar,https://images.coinafrique.com/thumb_5250189_uploaded_image1_1742911471.jpg
4.0,900000.0,Mamelles,https://images.coinafrique.com/thumb_5243037_uploaded_image1_1742533025.jpg
2.0,330000.0,Ouakam,https://images.coinafrique.com/thumb_5243019_uploaded_image1_1742532080.jpg
4.0,500000.0,Almadies,https://images.coinafrique.com/thumb_5243009_uploaded_image1_1742531627.jpg
4.0,1200000.0,Dakar,https://images.coinafrique.com/thumb_5242990_uploaded_image1_1742529136.jpg
4.0,350000.0,Ouakam,https://images.coinafrique.com/thumb_5242948_uploaded_image1_1742525758.jpg
3.0,1200000.0,Almadies,https://images.coinafrique.com/thumb_5246079_uploaded_image1_1742693468.jpg
4.0,1000000.0,Almadies,https://images.coinafrique.com/thumb_5246070_uploaded_image1_1742692817.jpg
4.0,350000.0,Ouakam,https://images.coinafrique.com/thumb_5288507_uploaded_image1_1745007479.jpg
4.0,500000.0,Mamelles,https://images.coinafrique.com/thumb_5241518_uploaded_image1_1742462566.jpg
3.0,110000000.0,Almadies,https://images.coinafrique.com/thumb_5241400_uploaded_image1_1742457736.jpg
4.0,400000.0,Mamelles,https://images.coinafrique.com/thumb_5241412_uploaded_image1_1742458228.jpg
1.0,180000.0,Fass,https://images.coinafrique.com/thumb_5243179_uploaded_image1_1742543292.jpg
1.0,160000.0,Fass,https://images.coinafrique.com/thumb_5243182_uploaded_image1_1742543512.jpg
4.0,600000.0,Dakar Plateau,https://images.coinafrique.com/thumb_5249520_uploaded_image1_1742887611.jpg
1.0,160000.0,Grand Dakar,https://images.coinafrique.com/thumb_5246229_uploaded_image1_1742714602.jpg
1.0,160000.0,Fass,https://images.coinafrique.com/thumb_5246226_uploaded_image1_1742714195.jpg
1.0,180000.0,Fass,https://images.coinafrique.com/thumb_5246221_uploaded_image1_1742713947.jpg
3.0,95000000.0,Ouakam,https://images.coinafrique.com/thumb_5241025_uploaded_image1_1742425623.jpg
4.0,600000.0,Yoff,https://images.coinafrique.com/thumb_5244523_uploaded_image1_1742596271.jpg
2.0,250000.0,Dakar Plateau,https://images.coinafrique.com/thumb_5252357_uploaded_image1_1743021103.jpg
3.0,250000.0,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5240696_uploaded_image1_1742407998.jpg
5.0,700000.0,Dakar,https://images.coinafrique.com/thumb_5240668_uploaded_image1_1742405983.jpg
3.0,350000.0,Dakar,https://images.coinafrique.com/thumb_5240607_uploaded_image1_1742402816.jpg
4.0,500000.0,Dakar,https://images.coinafrique.com/thumb_5240619_uploaded_image1_1742403228.jpg
2.0,250000.0,Dakar,https://images.coinafrique.com/thumb_5240592_uploaded_image1_1742402415.jpg
2.0,250000.0,Medina,https://images.coinafrique.com/thumb_5240549_uploaded_image1_1742401618.jpg
2.0,250000.0,Medina,https://images.coinafrique.com/thumb_5240511_uploaded_image1_1742400746.jpg
3.0,350000.0,Medina,https://images.coinafrique.com/thumb_5240532_uploaded_image1_1742401154.jpg
4.0,225000.0,Ouakam,https://images.coinafrique.com/thumb_5286542_uploaded_image1_1744907079.jpg
3.0,10000.0,Ouakam,https://images.coinafrique.com/thumb_5286541_uploaded_image1_1744907070.jpg
4.0,650000.0,Mamelles,https://images.coinafrique.com/thumb_5246749_uploaded_image1_1742739800.jpg
2.0,200000.0,Medina,https://images.coinafrique.com/thumb_5241788_uploaded_image1_1742471191.jpg
4.0,600000.0,Dakar Plateau,https://images.coinafrique.com/thumb_5243487_uploaded_image1_1742555219.jpg
4.0,450000.0,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5286052_uploaded_image1_1744888522.jpg
3.0,35000000.0,Damel,https://images.coinafrique.com/thumb_5238972_uploaded_image1_1742328642.jpg
3.0,35000000.0,Damel,https://images.coinafrique.com/thumb_5238985_uploaded_image1_1742329203.jpg
4.0,50000000.0,Yoff,https://images.coinafrique.com/thumb_5238857_uploaded_image1_1742324945.jpg
3.0,300000.0,Yoff,https://images.coinafrique.com/thumb_5238824_uploaded_image1_1742323445.jpg
4.0,500000.0,Ouakam,https://images.coinafrique.com/thumb_5238800_uploaded_image1_1742321875.jpg
4.0,365000.0,Ouakam,https://images.coinafrique.com/thumb_5238755_uploaded_image1_1742320181.jpg
2.0,300000.0,Ngor,https://images.coinafrique.com/thumb_5242286_uploaded_image1_1742488366.jpg
2.0,250000.0,Yoff,https://images.coinafrique.com/thumb_5242280_uploaded_image1_1742487882.jpg
3.0,1350000.0,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5238423_uploaded_image1_1742307909.jpg
4.0,375000.0,Ouakam,https://images.coinafrique.com/thumb_5242260_uploaded_image1_1742486955.jpg
3.0,300000.0,Ngor,https://images.coinafrique.com/thumb_5284830_uploaded_image1_1744815108.jpg
2.0,210000.0,Mariste,https://images.coinafrique.com/thumb_5284071_uploaded_image1_1744792358.jpg
4.0,170000000.0,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5283737_uploaded_image1_1744758662.jpg
3.0,225000.0,Ouakam,https://images.coinafrique.com/thumb_5283654_uploaded_image1_1744754462.jpg
3.0,130000.0,Keur Massar,https://images.coinafrique.com/thumb_5283548_uploaded_image1_1744750275.jpg
4.0,750000.0,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5283182_uploaded_image1_1744733862.jpg
3.0,350000.0,Mamelles,https://images.coinafrique.com/thumb_5282770_uploaded_image1_1744719114.jpg
2.0,200000.0,Ngor,https://images.coinafrique.com/thumb_5281614_uploaded_image1_1744652502.jpg
3.0,,Ouakam,https://images.coinafrique.com/thumb_5281517_uploaded_image1_1744648860.jpg
,350000.0,Mamelles,https://images.coinafrique.com/thumb_5238538_uploaded_image1_1742312381.6.jpeg
,350000.0,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5238530_uploaded_image1_1742312163.1.jpeg
,800000.0,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5238528_uploaded_image1_1742311984.41.jpeg
4.0,2000000.0,Mamelles,https://images.coinafrique.com/thumb_5238476_uploaded_image1_1742310156.jpg
3.0,300000.0,Yoff,https://images.coinafrique.com/thumb_5281167_uploaded_image1_1744635589.jpg
4.0,400000.0,Ngor,https://images.coinafrique.com/thumb_5237960_uploaded_image1_1742294419.jpg
2.0,250000.0,Medina,https://images.coinafrique.com/thumb_5232494_uploaded_image1_1741976250.jpg
3.0,600000.0,Dakar Plateau,https://images.coinafrique.com/thumb_5232507_uploaded_image1_1741977049.jpg
1.0,160000.0,Fass,https://images.coinafrique.com/thumb_5232441_uploaded_image1_1741973133.jpg
3.0,225000.0,Ouakam,https://images.coinafrique.com/thumb_5279209_uploaded_image1_1744503405.jpg
3.0,350000.0,Ouakam,https://images.coinafrique.com/thumb_5279093_uploaded_image1_1744495573.jpg
2.0,200000.0,Ouakam,https://images.coinafrique.com/thumb_5279091_uploaded_image1_1744495367.jpg
3.0,350000.0,Ngor,https://images.coinafrique.com/thumb_5235024_uploaded_image1_1742147754.jpg
2.0,200000.0,Ngor,https://images.coinafrique.com/thumb_5235028_uploaded_image1_1742147978.jpg
3.0,300000.0,Ngor,https://images.coinafrique.com/thumb_5235020_uploaded_image1_1742147180.jpg
4.0,115000000.0,Sicap Liberté,https://images.coinafrique.com/thumb_5278765_uploaded_image1_1744473445.jpg
3.0,35000.0,Ouest Foire,https://images.coinafrique.com/thumb_5278514_uploaded_image1_1744458534.jpg
3.0,160000.0,Dakar,https://images.coinafrique.com/thumb_5278088_uploaded_image1_1744418952.jpg
4.0,1300000.0,Fann,https://images.coinafrique.com/thumb_5231769_uploaded_image1_1741950835.jpg
1.0,200000.0,Almadies,https://images.coinafrique.com/thumb_5277620_uploaded_image1_1744393020.jpg
3.0,400000.0,Ngor,https://images.coinafrique.com/thumb_5236671_uploaded_image1_1742226067.jpg
3.0,1200000.0,Mamelles,https://images.coinafrique.com/thumb_5276897_uploaded_image1_1744366141.jpg
2.0,500000.0,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5276708_uploaded_image1_1744359218.jpg
2.0,160000.0,Mariste,https://images.coinafrique.com/thumb_5276571_uploaded_image1_1744352985.jpg
3.0,70000000.0,Rufisque,https://images.coinafrique.com/thumb_5276373_uploaded_image1_1744329298.jpg
1.0,125000.0,Medina,https://images.coinafrique.com/thumb_5276206_uploaded_image1_1744316501.jpg
3.0,110000000.0,Almadies,https://images.coinafrique.com/thumb_5276160_uploaded_image1_1744314637.jpg
4.0,450000.0,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5276089_uploaded_image1_1744312300.jpg
4.0,1200000.0,Almadies,https://images.coinafrique.com/thumb_5275829_uploaded_image1_1744302490.jpg
3.0,375000.0,Ouakam,https://images.coinafrique.com/thumb_5275828_uploaded_image1_1744302460.jpg
2.0,375000.0,Ouakam,https://images.coinafrique.com/thumb_5275815_uploaded_image1_1744302092.jpg
2.0,1500000.0,Fann,https://images.coinafrique.com/thumb_5232195_uploaded_image1_1741964783.jpg
3.0,650000.0,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5275486_uploaded_image1_1744292853.jpg
4.0,150000000.0,Almadies,https://images.coinafrique.com/thumb_5274596_uploaded_image1_1744234171.jpg
3.0,320000.0,Ngor,https://images.coinafrique.com/thumb_5230563_uploaded_image1_1741888564.jpg
3.0,30000.0,Rufisque,https://images.coinafrique.com/thumb_5274329_uploaded_image1_1744221904.jpg
3.0,500000.0,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5230159_uploaded_image1_1741872669.jpg
3.0,700000.0,Ouakam,https://images.coinafrique.com/thumb_5230053_uploaded_image1_1741870574.jpg
3.0,300000.0,Yoff,https://images.coinafrique.com/thumb_5230054_uploaded_image1_1741870583.jpg
4.0,400000.0,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5224718_uploaded_image1_1741617990.jpg
4.0,500000.0,Dakar,https://images.coinafrique.com/thumb_5224612_uploaded_image1_1741614935.jpg
,120000.0,Keur Massar,https://images.coinafrique.com/thumb_5273673_uploaded_image1_1744201864.jpg
3.0,350000.0,Dakar,https://images.coinafrique.com/thumb_5224658_uploaded_image1_1741616090.jpg
3.0,225000.0,Sicap Liberté,https://images.coinafrique.com/thumb_5273227_uploaded_image1_1744188764.jpg
4.0,275000.0,Patte d'oie,https://images.coinafrique.com/thumb_5272983_uploaded_image1_1744174012.jpg
6.0,1100000.0,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5272782_uploaded_image1_1744151793.jpg
4.0,1000000.0,Point E,https://images.coinafrique.com/thumb_5272414_uploaded_image1_1744133366.jpg
2.0,185000.0,Mariste,https://images.coinafrique.com/thumb_5272153_uploaded_image1_1744123399.jpg
2.0,185000.0,Mariste,https://images.coinafrique.com/thumb_5271858_uploaded_image1_1744114678.jpg
3.0,150000.0,Mbao,https://images.coinafrique.com/thumb_5237871_uploaded_image1_1742292071.jpg
3.0,300000.0,Fass,https://images.coinafrique.com/thumb_5271536_uploaded_image1_1744106034.jpg
3.0,350000.0,Yoff,https://images.coinafrique.com/thumb_5271524_uploaded_image1_1744105605.jpg
4.0,400000.0,Ngor,https://images.coinafrique.com/thumb_5227515_uploaded_image1_1741734578.jpg
3.0,150000.0,Mbao,https://images.coinafrique.com/thumb_5252515_uploaded_image1_1743028231.jpg
4.0,200000.0,Dakar,https://images.coinafrique.com/thumb_5270594_uploaded_image1_1744052880.jpg
2.0,35000.0,Yoff,https://images.coinafrique.com/thumb_5227517_uploaded_image1_1741734680.jpg
2.0,110000.0,Mbao,https://images.coinafrique.com/thumb_5227080_uploaded_image1_1741714023.jpg
5.0,2000000.0,Almadies,https://images.coinafrique.com/thumb_5226785_uploaded_image1_1741704581.jpg
4.0,300000.0,Mbao,https://images.coinafrique.com/thumb_5226777_uploaded_image1_1741704366.jpg
3.0,1200000.0,Ngor,https://images.coinafrique.com/thumb_5226761_uploaded_image1_1741703826.jpg
3.0,200000.0,Mbao,https://images.coinafrique.com/thumb_5226771_uploaded_image1_1741704158.jpg
4.0,230000.0,Mbao,https://images.coinafrique.com/thumb_5232108_uploaded_image1_1741961180.jpg
3.0,200000.0,Mbao,https://images.coinafrique.com/thumb_5232091_uploaded_image1_1741960727.jpg
3.0,225000.0,Fass,https://images.coinafrique.com/thumb_5270049_uploaded_image1_1744034102.jpg
3.0,400000.0,Medina,https://images.coinafrique.com/thumb_5222202_uploaded_image1_1741491597.jpg
2.0,250000.0,Gueule Tapée,https://images.coinafrique.com/thumb_5222200_uploaded_image1_1741491001.jpg
3.0,300000.0,Gueule Tapée,https://images.coinafrique.com/thumb_5222201_uploaded_image1_1741491254.jpg
4.0,800000.0,Mermoz-Sacré Coeur,https://images.coinafrique.com/thumb_5226274_uploaded_image1_1741690491.jpg
5.0,1200000.0,Ngor,https://images.coinafrique.com/thumb_5251483_uploaded_image1_1742987059.jpg
3.0,1000000.0,Almadies,https://images.coinafrique.com/thumb_5251468_uploaded_image1_1742986590.jpg
4.0,600000.0,Almadies,https://images.coinafrique.com/thumb_5251457_uploaded_image1_1742986355.jpg
4.0,750000.0,Sacré-Coeur,https://images.coinafrique.com/thumb_5241681_uploaded_image1_1742467441.jpg
4.0,1000000.0,Point E,https://images.coinafrique.com/thumb_5226203_uploaded_image1_1741688181.jpg
5.0,2700000.0,Dakar Plateau,https://images.coinafrique.com/thumb_5226079_uploaded_image1_1741683819.jpg
4.0,45000000.0,Dakar,https://images.coinafrique.com/thumb_5269145_uploaded_image1_1743979093.jpg
4.0,230000.0,Mbao,https://images.coinafrique.com/thumb_5225108_uploaded_image1_1741628549.jpg
4.0,375000.0,Ouakam,https://images.coinafrique.com/thumb_5225058_uploaded_image1_1741627221.jpg
4.0,518000.0,Mamelles,https://images.coinafrique.com/thumb_5225047_uploaded_image1_1741626955.jpg
3.0,55000000.0,Fass,https://images.coinafrique.com/thumb_5224961_uploaded_image1_1741624531.jpg
3.0,350000.0,Ouest Foire,https://images.coinafrique.com/thumb_5224949_uploaded_image1_1741624107.jpg
